,Date,Aula,Humidity,min_humidity,max_humidity,planta,festiu,day_of_week,is_weekend,hour_of_day
113395,2023-12-11 19:00:00,A-35,50.0,30,60,3,False,0,False,19
113396,2023-12-11 20:00:00,A-35,48.5,30,60,3,False,0,False,20
113408,2023-12-12 08:00:00,A-35,47.5,30,60,3,False,1,False,8
113409,2023-12-12 09:00:00,A-35,46.0,30,60,3,False,1,False,9
113410,2023-12-12 10:00:00,A-35,45.0,30,60,3,False,1,False,10
113411,2023-12-12 11:00:00,A-35,47.0,30,60,3,False,1,False,11
113412,2023-12-12 12:00:00,A-35,47.5,30,60,3,False,1,False,12
113413,2023-12-12 13:00:00,A-35,46.5,30,60,3,False,1,False,13
113414,2023-12-12 14:00:00,A-35,44.5,30,60,3,False,1,False,14
113415,2023-12-12 15:00:00,A-35,45.0,30,60,3,False,1,False,15
113416,2023-12-12 16:00:00,A-35,47.0,30,60,3,False,1,False,16
113417,2023-12-12 17:00:00,A-35,46.0,30,60,3,False,1,False,17
113418,2023-12-12 18:00:00,A-35,45.5,30,60,3,False,1,False,18
113419,2023-12-12 19:00:00,A-35,44.0,30,60,3,False,1,False,19
113420,2023-12-12 20:00:00,A-35,43.0,30,60,3,False,1,False,20
113432,2023-12-13 08:00:00,A-35,45.0,30,60,3,False,2,False,8
113433,2023-12-13 09:00:00,A-35,44.0,30,60,3,False,2,False,9
113434,2023-12-13 10:00:00,A-35,42.5,30,60,3,False,2,False,10
113435,2023-12-13 11:00:00,A-35,42.5,30,60,3,False,2,False,11
113436,2023-12-13 12:00:00,A-35,39.0,30,60,3,False,2,False,12
113437,2023-12-13 13:00:00,A-35,36.0,30,60,3,False,2,False,13
113438,2023-12-13 14:00:00,A-35,34.0,30,60,3,False,2,False,14
113439,2023-12-13 15:00:00,A-35,33.0,30,60,3,False,2,False,15
113440,2023-12-13 16:00:00,A-35,33.0,30,60,3,False,2,False,16
113441,2023-12-13 17:00:00,A-35,34.5,30,60,3,False,2,False,17
113442,2023-12-13 18:00:00,A-35,35.0,30,60,3,False,2,False,18
113443,2023-12-13 19:00:00,A-35,33.0,30,60,3,False,2,False,19
113444,2023-12-13 20:00:00,A-35,32.0,30,60,3,False,2,False,20
113456,2023-12-14 08:00:00,A-35,43.5,30,60,3,False,3,False,8
113457,2023-12-14 09:00:00,A-35,40.0,30,60,3,False,3,False,9
113458,2023-12-14 10:00:00,A-35,35.5,30,60,3,False,3,False,10
113459,2023-12-14 11:00:00,A-35,34.0,30,60,3,False,3,False,11
113460,2023-12-14 12:00:00,A-35,33.0,30,60,3,False,3,False,12
113461,2023-12-14 13:00:00,A-35,31.5,30,60,3,False,3,False,13
113462,2023-12-14 14:00:00,A-35,28.5,30,60,3,False,3,False,14
113463,2023-12-14 15:00:00,A-35,27.5,30,60,3,False,3,False,15
113464,2023-12-14 16:00:00,A-35,29.5,30,60,3,False,3,False,16
113465,2023-12-14 17:00:00,A-35,31.0,30,60,3,False,3,False,17
113466,2023-12-14 18:00:00,A-35,31.0,30,60,3,False,3,False,18
113467,2023-12-14 19:00:00,A-35,31.0,30,60,3,False,3,False,19
113468,2023-12-14 20:00:00,A-35,29.0,30,60,3,False,3,False,20
113480,2023-12-15 08:00:00,A-35,30.5,30,60,3,False,4,False,8
113481,2023-12-15 09:00:00,A-35,32.0,30,60,3,False,4,False,9
113482,2023-12-15 10:00:00,A-35,33.5,30,60,3,False,4,False,10
113483,2023-12-15 11:00:00,A-35,34.5,30,60,3,False,4,False,11
113484,2023-12-15 12:00:00,A-35,33.0,30,60,3,False,4,False,12
113485,2023-12-15 13:00:00,A-35,33.5,30,60,3,False,4,False,13
113486,2023-12-15 14:00:00,A-35,32.0,30,60,3,False,4,False,14
113487,2023-12-15 15:00:00,A-35,31.0,30,60,3,False,4,False,15
113488,2023-12-15 16:00:00,A-35,30.0,30,60,3,False,4,False,16
113489,2023-12-15 17:00:00,A-35,31.0,30,60,3,False,4,False,17
113490,2023-12-15 18:00:00,A-35,33.0,30,60,3,False,4,False,18
113491,2023-12-15 19:00:00,A-35,34.0,30,60,3,False,4,False,19
113492,2023-12-15 20:00:00,A-35,34.5,30,60,3,False,4,False,20
113552,2023-12-18 08:00:00,A-35,40.0,30,60,3,False,0,False,8
113553,2023-12-18 09:00:00,A-35,37.5,30,60,3,False,0,False,9
113554,2023-12-18 10:00:00,A-35,37.0,30,60,3,False,0,False,10
113555,2023-12-18 11:00:00,A-35,37.0,30,60,3,False,0,False,11
113556,2023-12-18 12:00:00,A-35,35.5,30,60,3,False,0,False,12
113557,2023-12-18 13:00:00,A-35,33.5,30,60,3,False,0,False,13
113558,2023-12-18 14:00:00,A-35,32.0,30,60,3,False,0,False,14
113559,2023-12-18 15:00:00,A-35,33.0,30,60,3,False,0,False,15
113560,2023-12-18 16:00:00,A-35,34.0,30,60,3,False,0,False,16
113561,2023-12-18 17:00:00,A-35,35.0,30,60,3,False,0,False,17
113562,2023-12-18 18:00:00,A-35,36.0,30,60,3,False,0,False,18
113563,2023-12-18 19:00:00,A-35,36.0,30,60,3,False,0,False,19
113564,2023-12-18 20:00:00,A-35,35.5,30,60,3,False,0,False,20
113576,2023-12-19 08:00:00,A-35,31.0,30,60,3,False,1,False,8
113577,2023-12-19 09:00:00,A-35,30.5,30,60,3,False,1,False,9
113578,2023-12-19 10:00:00,A-35,30.0,30,60,3,False,1,False,10
113579,2023-12-19 11:00:00,A-35,30.0,30,60,3,False,1,False,11
113580,2023-12-19 12:00:00,A-35,29.0,30,60,3,False,1,False,12
113581,2023-12-19 13:00:00,A-35,29.0,30,60,3,False,1,False,13
113582,2023-12-19 14:00:00,A-35,28.0,30,60,3,False,1,False,14
113583,2023-12-19 15:00:00,A-35,28.5,30,60,3,False,1,False,15
113584,2023-12-19 16:00:00,A-35,31.5,30,60,3,False,1,False,16
113585,2023-12-19 17:00:00,A-35,33.5,30,60,3,False,1,False,17
113586,2023-12-19 18:00:00,A-35,34.0,30,60,3,False,1,False,18
113587,2023-12-19 19:00:00,A-35,31.0,30,60,3,False,1,False,19
113588,2023-12-19 20:00:00,A-35,29.0,30,60,3,False,1,False,20
113600,2023-12-20 08:00:00,A-35,34.0,30,60,3,False,2,False,8
113601,2023-12-20 09:00:00,A-35,33.0,30,60,3,False,2,False,9
113602,2023-12-20 10:00:00,A-35,32.5,30,60,3,False,2,False,10
113603,2023-12-20 11:00:00,A-35,32.0,30,60,3,False,2,False,11
113604,2023-12-20 12:00:00,A-35,32.0,30,60,3,False,2,False,12
113605,2023-12-20 13:00:00,A-35,32.0,30,60,3,False,2,False,13
113606,2023-12-20 14:00:00,A-35,31.0,30,60,3,False,2,False,14
113607,2023-12-20 15:00:00,A-35,31.5,30,60,3,False,2,False,15
113608,2023-12-20 16:00:00,A-35,32.0,30,60,3,False,2,False,16
113609,2023-12-20 17:00:00,A-35,32.5,30,60,3,False,2,False,17
113610,2023-12-20 18:00:00,A-35,32.0,30,60,3,False,2,False,18
113611,2023-12-20 19:00:00,A-35,31.5,30,60,3,False,2,False,19
113612,2023-12-20 20:00:00,A-35,31.0,30,60,3,False,2,False,20
113624,2023-12-21 08:00:00,A-35,30.5,30,60,3,False,3,False,8
113625,2023-12-21 09:00:00,A-35,30.0,30,60,3,False,3,False,9
113626,2023-12-21 10:00:00,A-35,31.0,30,60,3,False,3,False,10
113627,2023-12-21 11:00:00,A-35,31.0,30,60,3,False,3,False,11
113628,2023-12-21 12:00:00,A-35,31.5,30,60,3,False,3,False,12
113629,2023-12-21 13:00:00,A-35,32.0,30,60,3,False,3,False,13
113630,2023-12-21 14:00:00,A-35,33.0,30,60,3,False,3,False,14
113631,2023-12-21 15:00:00,A-35,33.0,30,60,3,False,3,False,15
113632,2023-12-21 16:00:00,A-35,34.0,30,60,3,False,3,False,16
113633,2023-12-21 17:00:00,A-35,34.5,30,60,3,False,3,False,17
113634,2023-12-21 18:00:00,A-35,35.0,30,60,3,False,3,False,18
113635,2023-12-21 19:00:00,A-35,36.0,30,60,3,False,3,False,19
113636,2023-12-21 20:00:00,A-35,36.0,30,60,3,False,3,False,20
113648,2023-12-22 08:00:00,A-35,36.0,30,60,3,False,4,False,8
113649,2023-12-22 09:00:00,A-35,36.5,30,60,3,False,4,False,9
113650,2023-12-22 10:00:00,A-35,36.0,30,60,3,False,4,False,10
113651,2023-12-22 11:00:00,A-35,36.0,30,60,3,False,4,False,11
113652,2023-12-22 12:00:00,A-35,35.5,30,60,3,False,4,False,12
113653,2023-12-22 13:00:00,A-35,36.0,30,60,3,False,4,False,13
113654,2023-12-22 14:00:00,A-35,35.0,30,60,3,False,4,False,14
113655,2023-12-22 15:00:00,A-35,35.0,30,60,3,False,4,False,15
113656,2023-12-22 16:00:00,A-35,35.0,30,60,3,False,4,False,16
113657,2023-12-22 17:00:00,A-35,36.0,30,60,3,False,4,False,17
113658,2023-12-22 18:00:00,A-35,36.0,30,60,3,False,4,False,18
113659,2023-12-22 19:00:00,A-35,36.5,30,60,3,False,4,False,19
113660,2023-12-22 20:00:00,A-35,37.5,30,60,3,False,4,False,20
114128,2023-01-11 08:00:00,A-36,50.0,30,60,3,False,2,False,8
114129,2023-01-11 09:00:00,A-36,50.0,30,60,3,False,2,False,9
114130,2023-01-11 10:00:00,A-36,49.0,30,60,3,False,2,False,10
114131,2023-01-11 11:00:00,A-36,47.0,30,60,3,False,2,False,11
114132,2023-01-11 12:00:00,A-36,47.0,30,60,3,False,2,False,12
114133,2023-01-11 13:00:00,A-36,47.0,30,60,3,False,2,False,13
114134,2023-01-11 14:00:00,A-36,47.0,30,60,3,False,2,False,14
114135,2023-01-11 15:00:00,A-36,47.0,30,60,3,False,2,False,15
114136,2023-01-11 16:00:00,A-36,47.0,30,60,3,False,2,False,16
114137,2023-01-11 17:00:00,A-36,51.0,30,60,3,False,2,False,17
114138,2023-01-11 18:00:00,A-36,54.5,30,60,3,False,2,False,18
114139,2023-01-11 19:00:00,A-36,51.5,30,60,3,False,2,False,19
114140,2023-01-11 20:00:00,A-36,45.5,30,60,3,False,2,False,20
114152,2023-01-12 08:00:00,A-36,49.0,30,60,3,False,3,False,8
114153,2023-01-12 09:00:00,A-36,48.0,30,60,3,False,3,False,9
114154,2023-01-12 10:00:00,A-36,43.0,30,60,3,False,3,False,10
114155,2023-01-12 11:00:00,A-36,40.5,30,60,3,False,3,False,11
114156,2023-01-12 12:00:00,A-36,40.0,30,60,3,False,3,False,12
114157,2023-01-12 13:00:00,A-36,41.5,30,60,3,False,3,False,13
114158,2023-01-12 14:00:00,A-36,43.5,30,60,3,False,3,False,14
114159,2023-01-12 15:00:00,A-36,45.0,30,60,3,False,3,False,15
114160,2023-01-12 16:00:00,A-36,45.0,30,60,3,False,3,False,16
114161,2023-01-12 17:00:00,A-36,45.5,30,60,3,False,3,False,17
114162,2023-01-12 18:00:00,A-36,46.5,30,60,3,False,3,False,18
114163,2023-01-12 19:00:00,A-36,47.0,30,60,3,False,3,False,19
114164,2023-01-12 20:00:00,A-36,46.5,30,60,3,False,3,False,20
114176,2023-01-13 08:00:00,A-36,45.5,30,60,3,False,4,False,8
114177,2023-01-13 09:00:00,A-36,45.5,30,60,3,False,4,False,9
114178,2023-01-13 10:00:00,A-36,44.5,30,60,3,False,4,False,10
114179,2023-01-13 11:00:00,A-36,44.0,30,60,3,False,4,False,11
114180,2023-01-13 12:00:00,A-36,44.0,30,60,3,False,4,False,12
114181,2023-01-13 13:00:00,A-36,43.0,30,60,3,False,4,False,13
114182,2023-01-13 14:00:00,A-36,43.0,30,60,3,False,4,False,14
114183,2023-01-13 15:00:00,A-36,43.5,30,60,3,False,4,False,15
114184,2023-01-13 16:00:00,A-36,44.0,30,60,3,False,4,False,16
114185,2023-01-13 17:00:00,A-36,43.0,30,60,3,False,4,False,17
114186,2023-01-13 18:00:00,A-36,43.5,30,60,3,False,4,False,18
114187,2023-01-13 19:00:00,A-36,44.0,30,60,3,False,4,False,19
114188,2023-01-13 20:00:00,A-36,44.0,30,60,3,False,4,False,20
114248,2023-01-16 08:00:00,A-36,41.5,30,60,3,False,0,False,8
114249,2023-01-16 09:00:00,A-36,40.5,30,60,3,False,0,False,9
114250,2023-01-16 10:00:00,A-36,41.0,30,60,3,False,0,False,10
114251,2023-01-16 11:00:00,A-36,39.5,30,60,3,False,0,False,11
114252,2023-01-16 12:00:00,A-36,38.0,30,60,3,False,0,False,12
114253,2023-01-16 13:00:00,A-36,38.0,30,60,3,False,0,False,13
114254,2023-01-16 14:00:00,A-36,39.0,30,60,3,False,0,False,14
114255,2023-01-16 15:00:00,A-36,40.0,30,60,3,False,0,False,15
114256,2023-01-16 16:00:00,A-36,41.0,30,60,3,False,0,False,16
114257,2023-01-16 17:00:00,A-36,42.0,30,60,3,False,0,False,17
114258,2023-01-16 18:00:00,A-36,43.0,30,60,3,False,0,False,18
114259,2023-01-16 19:00:00,A-36,43.0,30,60,3,False,0,False,19
114260,2023-01-16 20:00:00,A-36,44.0,30,60,3,False,0,False,20
114272,2023-01-17 08:00:00,A-36,45.0,30,60,3,False,1,False,8
114273,2023-01-17 09:00:00,A-36,45.0,30,60,3,False,1,False,9
114274,2023-01-17 10:00:00,A-36,46.5,30,60,3,False,1,False,10
114275,2023-01-17 11:00:00,A-36,47.0,30,60,3,False,1,False,11
114276,2023-01-17 12:00:00,A-36,43.5,30,60,3,False,1,False,12
114277,2023-01-17 13:00:00,A-36,38.5,30,60,3,False,1,False,13
114278,2023-01-17 14:00:00,A-36,34.5,30,60,3,False,1,False,14
114279,2023-01-17 15:00:00,A-36,33.5,30,60,3,False,1,False,15
114280,2023-01-17 16:00:00,A-36,32.5,30,60,3,False,1,False,16
114281,2023-01-17 17:00:00,A-36,31.5,30,60,3,False,1,False,17
114282,2023-01-17 18:00:00,A-36,32.0,30,60,3,False,1,False,18
114283,2023-01-17 19:00:00,A-36,33.5,30,60,3,False,1,False,19
114284,2023-01-17 20:00:00,A-36,34.5,30,60,3,False,1,False,20
114296,2023-01-18 08:00:00,A-36,32.0,30,60,3,False,2,False,8
114297,2023-01-18 09:00:00,A-36,32.0,30,60,3,False,2,False,9
114298,2023-01-18 10:00:00,A-36,33.0,30,60,3,False,2,False,10
114299,2023-01-18 11:00:00,A-36,35.0,30,60,3,False,2,False,11
114300,2023-01-18 12:00:00,A-36,35.0,30,60,3,False,2,False,12
114301,2023-01-18 13:00:00,A-36,35.0,30,60,3,False,2,False,13
114302,2023-01-18 14:00:00,A-36,35.0,30,60,3,False,2,False,14
114303,2023-01-18 15:00:00,A-36,34.5,30,60,3,False,2,False,15
114304,2023-01-18 16:00:00,A-36,33.5,30,60,3,False,2,False,16
114305,2023-01-18 17:00:00,A-36,31.5,30,60,3,False,2,False,17
114306,2023-01-18 18:00:00,A-36,30.0,30,60,3,False,2,False,18
114307,2023-01-18 19:00:00,A-36,28.5,30,60,3,False,2,False,19
114308,2023-01-18 20:00:00,A-36,29.0,30,60,3,False,2,False,20
114320,2023-01-19 08:00:00,A-36,33.5,30,60,3,False,3,False,8
114321,2023-01-19 09:00:00,A-36,32.0,30,60,3,False,3,False,9
114322,2023-01-19 10:00:00,A-36,33.0,30,60,3,False,3,False,10
114323,2023-01-19 11:00:00,A-36,33.0,30,60,3,False,3,False,11
114324,2023-01-19 12:00:00,A-36,33.0,30,60,3,False,3,False,12
114325,2023-01-19 13:00:00,A-36,33.0,30,60,3,False,3,False,13
114326,2023-01-19 14:00:00,A-36,34.0,30,60,3,False,3,False,14
114327,2023-01-19 15:00:00,A-36,34.0,30,60,3,False,3,False,15
114328,2023-01-19 16:00:00,A-36,34.0,30,60,3,False,3,False,16
114329,2023-01-19 17:00:00,A-36,33.5,30,60,3,False,3,False,17
114330,2023-01-19 18:00:00,A-36,33.0,30,60,3,False,3,False,18
114331,2023-01-19 19:00:00,A-36,33.5,30,60,3,False,3,False,19
114332,2023-01-19 20:00:00,A-36,33.5,30,60,3,False,3,False,20
114344,2023-01-20 08:00:00,A-36,45.5,30,60,3,False,4,False,8
114345,2023-01-20 09:00:00,A-36,51.5,30,60,3,False,4,False,9
114346,2023-01-20 10:00:00,A-36,50.5,30,60,3,False,4,False,10
114347,2023-01-20 11:00:00,A-36,47.0,30,60,3,False,4,False,11
114348,2023-01-20 12:00:00,A-36,40.5,30,60,3,False,4,False,12
114349,2023-01-20 13:00:00,A-36,40.0,30,60,3,False,4,False,13
114350,2023-01-20 14:00:00,A-36,38.0,30,60,3,False,4,False,14
114351,2023-01-20 15:00:00,A-36,35.5,30,60,3,False,4,False,15
114352,2023-01-20 16:00:00,A-36,34.0,30,60,3,False,4,False,16
114353,2023-01-20 17:00:00,A-36,30.5,30,60,3,False,4,False,17
114354,2023-01-20 18:00:00,A-36,29.0,30,60,3,False,4,False,18
114355,2023-01-20 19:00:00,A-36,29.0,30,60,3,False,4,False,19
114356,2023-01-20 20:00:00,A-36,31.5,30,60,3,False,4,False,20
114416,2023-01-23 08:00:00,A-36,35.0,30,60,3,False,0,False,8
114417,2023-01-23 09:00:00,A-36,34.0,30,60,3,False,0,False,9
114418,2023-01-23 10:00:00,A-36,31.5,30,60,3,False,0,False,10
114419,2023-01-23 11:00:00,A-36,29.5,30,60,3,False,0,False,11
114420,2023-01-23 12:00:00,A-36,29.5,30,60,3,False,0,False,12
114421,2023-01-23 13:00:00,A-36,29.0,30,60,3,False,0,False,13
114422,2023-01-23 14:00:00,A-36,30.0,30,60,3,False,0,False,14
114423,2023-01-23 15:00:00,A-36,32.5,30,60,3,False,0,False,15
114424,2023-01-23 16:00:00,A-36,34.5,30,60,3,False,0,False,16
114425,2023-01-23 17:00:00,A-36,36.0,30,60,3,False,0,False,17
114426,2023-01-23 18:00:00,A-36,36.0,30,60,3,False,0,False,18
114427,2023-01-23 19:00:00,A-36,37.0,30,60,3,False,0,False,19
114428,2023-01-23 20:00:00,A-36,36.5,30,60,3,False,0,False,20
114440,2023-01-24 08:00:00,A-36,37.0,30,60,3,False,1,False,8
114441,2023-01-24 09:00:00,A-36,38.0,30,60,3,False,1,False,9
114442,2023-01-24 10:00:00,A-36,37.0,30,60,3,False,1,False,10
114443,2023-01-24 11:00:00,A-36,36.0,30,60,3,False,1,False,11
114444,2023-01-24 12:00:00,A-36,36.0,30,60,3,False,1,False,12
114445,2023-01-24 13:00:00,A-36,37.0,30,60,3,False,1,False,13
114446,2023-01-24 14:00:00,A-36,38.0,30,60,3,False,1,False,14
114447,2023-01-24 15:00:00,A-36,39.0,30,60,3,False,1,False,15
114448,2023-01-24 16:00:00,A-36,39.5,30,60,3,False,1,False,16
114449,2023-01-24 17:00:00,A-36,39.5,30,60,3,False,1,False,17
114450,2023-01-24 18:00:00,A-36,39.0,30,60,3,False,1,False,18
114451,2023-01-24 19:00:00,A-36,38.0,30,60,3,False,1,False,19
114452,2023-01-24 20:00:00,A-36,38.0,30,60,3,False,1,False,20
114464,2023-01-25 08:00:00,A-36,40.0,30,60,3,False,2,False,8
114465,2023-01-25 09:00:00,A-36,38.5,30,60,3,False,2,False,9
114466,2023-01-25 10:00:00,A-36,37.0,30,60,3,False,2,False,10
114467,2023-01-25 11:00:00,A-36,36.0,30,60,3,False,2,False,11
114468,2023-01-25 12:00:00,A-36,35.0,30,60,3,False,2,False,12
114469,2023-01-25 13:00:00,A-36,34.0,30,60,3,False,2,False,13
114470,2023-01-25 14:00:00,A-36,33.0,30,60,3,False,2,False,14
114471,2023-01-25 15:00:00,A-36,33.0,30,60,3,False,2,False,15
114472,2023-01-25 16:00:00,A-36,33.0,30,60,3,False,2,False,16
114473,2023-01-25 17:00:00,A-36,32.5,30,60,3,False,2,False,17
114474,2023-01-25 18:00:00,A-36,32.0,30,60,3,False,2,False,18
114475,2023-01-25 19:00:00,A-36,31.5,30,60,3,False,2,False,19
114476,2023-01-25 20:00:00,A-36,32.0,30,60,3,False,2,False,20
114488,2023-01-26 08:00:00,A-36,37.0,30,60,3,False,3,False,8
114489,2023-01-26 09:00:00,A-36,35.5,30,60,3,False,3,False,9
114490,2023-01-26 10:00:00,A-36,35.0,30,60,3,False,3,False,10
114491,2023-01-26 11:00:00,A-36,34.5,30,60,3,False,3,False,11
114492,2023-01-26 12:00:00,A-36,35.0,30,60,3,False,3,False,12
114493,2023-01-26 13:00:00,A-36,34.5,30,60,3,False,3,False,13
114494,2023-01-26 14:00:00,A-36,35.0,30,60,3,False,3,False,14
114495,2023-01-26 15:00:00,A-36,34.0,30,60,3,False,3,False,15
114496,2023-01-26 16:00:00,A-36,35.0,30,60,3,False,3,False,16
114497,2023-01-26 17:00:00,A-36,37.0,30,60,3,False,3,False,17
114498,2023-01-26 18:00:00,A-36,38.0,30,60,3,False,3,False,18
114499,2023-01-26 19:00:00,A-36,39.0,30,60,3,False,3,False,19
114500,2023-01-26 20:00:00,A-36,39.0,30,60,3,False,3,False,20
114512,2023-01-27 08:00:00,A-36,37.5,30,60,3,False,4,False,8
114513,2023-01-27 09:00:00,A-36,37.0,30,60,3,False,4,False,9
114514,2023-01-27 10:00:00,A-36,37.0,30,60,3,False,4,False,10
114515,2023-01-27 11:00:00,A-36,37.0,30,60,3,False,4,False,11
114516,2023-01-27 12:00:00,A-36,37.0,30,60,3,False,4,False,12
114517,2023-01-27 13:00:00,A-36,37.0,30,60,3,False,4,False,13
114518,2023-01-27 14:00:00,A-36,37.5,30,60,3,False,4,False,14
114519,2023-01-27 15:00:00,A-36,38.5,30,60,3,False,4,False,15
114520,2023-01-27 16:00:00,A-36,39.5,30,60,3,False,4,False,16
114521,2023-01-27 17:00:00,A-36,41.0,30,60,3,False,4,False,17
114522,2023-01-27 18:00:00,A-36,41.0,30,60,3,False,4,False,18
114523,2023-01-27 19:00:00,A-36,41.0,30,60,3,False,4,False,19
114524,2023-01-27 20:00:00,A-36,40.5,30,60,3,False,4,False,20
114584,2023-01-30 08:00:00,A-36,35.0,30,60,3,False,0,False,8
114585,2023-01-30 09:00:00,A-36,36.0,30,60,3,False,0,False,9
114586,2023-01-30 10:00:00,A-36,35.5,30,60,3,False,0,False,10
114587,2023-01-30 11:00:00,A-36,35.0,30,60,3,False,0,False,11
114588,2023-01-30 12:00:00,A-36,33.5,30,60,3,False,0,False,12
114589,2023-01-30 13:00:00,A-36,32.5,30,60,3,False,0,False,13
114590,2023-01-30 14:00:00,A-36,31.5,30,60,3,False,0,False,14
114591,2023-01-30 15:00:00,A-36,30.5,30,60,3,False,0,False,15
114592,2023-01-30 16:00:00,A-36,30.0,30,60,3,False,0,False,16
114593,2023-01-30 17:00:00,A-36,30.0,30,60,3,False,0,False,17
114594,2023-01-30 18:00:00,A-36,31.0,30,60,3,False,0,False,18
114595,2023-01-30 19:00:00,A-36,31.0,30,60,3,False,0,False,19
114596,2023-01-30 20:00:00,A-36,32.0,30,60,3,False,0,False,20
114608,2023-01-31 08:00:00,A-36,35.0,30,60,3,False,1,False,8
114609,2023-01-31 09:00:00,A-36,35.5,30,60,3,False,1,False,9
114610,2023-01-31 10:00:00,A-36,35.0,30,60,3,False,1,False,10
114611,2023-01-31 11:00:00,A-36,34.5,30,60,3,False,1,False,11
114612,2023-01-31 12:00:00,A-36,34.0,30,60,3,False,1,False,12
114613,2023-01-31 13:00:00,A-36,33.0,30,60,3,False,1,False,13
114614,2023-01-31 14:00:00,A-36,32.0,30,60,3,False,1,False,14
114615,2023-01-31 15:00:00,A-36,32.0,30,60,3,False,1,False,15
114616,2023-01-31 16:00:00,A-36,33.0,30,60,3,False,1,False,16
114617,2023-01-31 17:00:00,A-36,33.5,30,60,3,False,1,False,17
114618,2023-01-31 18:00:00,A-36,34.5,30,60,3,False,1,False,18
114619,2023-01-31 19:00:00,A-36,35.5,30,60,3,False,1,False,19
114620,2023-01-31 20:00:00,A-36,34.5,30,60,3,False,1,False,20
114632,2023-02-01 08:00:00,A-36,39.0,30,60,3,False,2,False,8
114633,2023-02-01 09:00:00,A-36,38.5,30,60,3,False,2,False,9
114634,2023-02-01 10:00:00,A-36,38.0,30,60,3,False,2,False,10
114635,2023-02-01 11:00:00,A-36,37.0,30,60,3,False,2,False,11
114636,2023-02-01 12:00:00,A-36,37.0,30,60,3,False,2,False,12
114637,2023-02-01 13:00:00,A-36,36.5,30,60,3,False,2,False,13
114638,2023-02-01 14:00:00,A-36,35.5,30,60,3,False,2,False,14
114639,2023-02-01 15:00:00,A-36,36.0,30,60,3,False,2,False,15
114640,2023-02-01 16:00:00,A-36,37.0,30,60,3,False,2,False,16
114641,2023-02-01 17:00:00,A-36,38.0,30,60,3,False,2,False,17
114642,2023-02-01 18:00:00,A-36,39.0,30,60,3,False,2,False,18
114643,2023-02-01 19:00:00,A-36,39.5,30,60,3,False,2,False,19
114644,2023-02-01 20:00:00,A-36,39.5,30,60,3,False,2,False,20
114656,2023-02-02 08:00:00,A-36,36.5,30,60,3,False,3,False,8
114657,2023-02-02 09:00:00,A-36,36.0,30,60,3,False,3,False,9
114658,2023-02-02 10:00:00,A-36,35.0,30,60,3,False,3,False,10
114659,2023-02-02 11:00:00,A-36,35.0,30,60,3,False,3,False,11
114660,2023-02-02 12:00:00,A-36,34.5,30,60,3,False,3,False,12
114661,2023-02-02 13:00:00,A-36,34.0,30,60,3,False,3,False,13
114662,2023-02-02 14:00:00,A-36,34.0,30,60,3,False,3,False,14
114663,2023-02-02 15:00:00,A-36,33.0,30,60,3,False,3,False,15
114664,2023-02-02 16:00:00,A-36,33.0,30,60,3,False,3,False,16
114665,2023-02-02 17:00:00,A-36,34.0,30,60,3,False,3,False,17
114666,2023-02-02 18:00:00,A-36,35.5,30,60,3,False,3,False,18
114667,2023-02-02 19:00:00,A-36,36.5,30,60,3,False,3,False,19
114668,2023-02-02 20:00:00,A-36,37.5,30,60,3,False,3,False,20
114680,2023-02-03 08:00:00,A-36,36.0,30,60,3,False,4,False,8
114681,2023-02-03 09:00:00,A-36,36.0,30,60,3,False,4,False,9
114682,2023-02-03 10:00:00,A-36,35.0,30,60,3,False,4,False,10
114683,2023-02-03 11:00:00,A-36,34.0,30,60,3,False,4,False,11
114684,2023-02-03 12:00:00,A-36,33.0,30,60,3,False,4,False,12
114685,2023-02-03 13:00:00,A-36,32.0,30,60,3,False,4,False,13
114686,2023-02-03 14:00:00,A-36,31.5,30,60,3,False,4,False,14
114687,2023-02-03 15:00:00,A-36,33.5,30,60,3,False,4,False,15
114688,2023-02-03 16:00:00,A-36,35.0,30,60,3,False,4,False,16
114689,2023-02-03 17:00:00,A-36,36.0,30,60,3,False,4,False,17
114690,2023-02-03 18:00:00,A-36,37.0,30,60,3,False,4,False,18
114691,2023-02-03 19:00:00,A-36,37.5,30,60,3,False,4,False,19
114692,2023-02-03 20:00:00,A-36,37.0,30,60,3,False,4,False,20
114752,2023-02-06 08:00:00,A-36,39.0,30,60,3,False,0,False,8
114753,2023-02-06 09:00:00,A-36,40.5,30,60,3,False,0,False,9
114754,2023-02-06 10:00:00,A-36,32.0,30,60,3,False,0,False,10
114755,2023-02-06 11:00:00,A-36,33.5,30,60,3,False,0,False,11
114756,2023-02-06 12:00:00,A-36,32.0,30,60,3,False,0,False,12
114757,2023-02-06 13:00:00,A-36,32.0,30,60,3,False,0,False,13
114758,2023-02-06 14:00:00,A-36,32.0,30,60,3,False,0,False,14
114759,2023-02-06 15:00:00,A-36,32.5,30,60,3,False,0,False,15
